	unclustered	mmseqs_cluster	foldseek_cluster
3867	A0A5E7HG21	A0A7U7I535	A0A6N3DZJ8
3868	A0A5E7HKZ7	A0A7U7I535	A0A6N3DZJ8
3869	A0A5E7JC40	A0A7U7I535	A0A6N3DZJ8
3870	A0A5E7JKF5	A0A7U7I535	A0A6N3DZJ8
3871	A0A0B7D5N9	A0A7U7I535	A0A6N3DZJ8
3872	A0A5E7M4B2	A0A7U7I535	A0A6N3DZJ8
3873	A0A5E7PG92	A0A7U7I535	A0A6N3DZJ8
3874	A0A5E6YJ04	A0A7U7I535	A0A6N3DZJ8
3875	A0A5E6UKT0	A0A7U7I535	A0A6N3DZJ8
3876	A0A5E6ZMF7	A0A7U7I535	A0A6N3DZJ8
3877	A0A5E7E201	A0A7U7I535	A0A6N3DZJ8
3878	A0A5E7EL87	A0A7U7I535	A0A6N3DZJ8
3879	A0A120FW52	A0A7U7I535	A0A6N3DZJ8
3880	A0A5E6MIU8	A0A7U7I535	A0A6N3DZJ8
3881	A0A7U9SMB0	A0A7U9SMB0	A0A330LHE0
3882	A0A7W4UR63	A0A7W4UR63	A0A1M5B8R8
3883	A0A852UB58	A0A7W4UR63	A0A1M5B8R8
3884	A0A7W8EB58	A0A7W8EB58	A0A1K1XJB1
3885	A0A4V2G4A4	A0A7W8EB58	A0A1K1XJB1
3886	A0A841K019	A0A7W8EB58	A0A1K1XJB1
3887	A0A4R3XV28	A0A4R3XV28	A0A7W7M238
3888	A0A1H8V8C1	A0A4R3XV28	A0A7W7M238
3889	A0A2V3VXS8	A0A4R3XV28	A0A7W7M238
3890	A0A2T5I0C9	A0A4R3XV28	A0A7W7M238
3891	A0A916BGJ0	A0A4R3XV28	A0A7W7M238
3892	A0A4R6RK27	A0A4R6RK27	A0A4R6WH34
3893	A0A4R8MJC7	A0A4R8MJC7	A0A7W7M238
3894	A0A1V5I7W2	A0A4R8MJC7	A0A7W7M238
3895	A0A542XE77	A0A542XE77	A0A251XY06
3896	A0A562J4U0	A0A562J4U0	A0A542VZJ6
3897	A0A5M8P112	A0A5M8P112	A0A7W7M238
3898	A0A5P9EVC4	A0A5P9EVC4	A0A4R3YH71
3899	A0A660KTE2	A0A660KTE2	A0A6N3GDT2
3900	A0A6N3FL01	A0A6N3FL01	A0A6N3FL01
3901	A0A6V8LT66	A0A6V8LT66	A0A7W7M238
3902	A0A7J0ADN3	A0A7J0ADN3	A0A7W7M238
3903	A0A7J0AKZ8	A0A7J0ADN3	A0A7W7M238
3904	A0A7J0BB26	A0A7J0ADN3	A0A7W7M238
3905	A0A7J0ASK9	A0A7J0ADN3	A0A7W7M238
3906	A0A7U9T2G5	A0A7U9T2G5	A0A1V4W5I9
3907	A0A7V8QR81	A0A7V8QR81	A0A1K1XJB1
3908	A0A7V8QR25	A0A7V8QR81	A0A1K1XJB1
3909	A0A7V8QNA8	A0A7V8QR81	A0A1K1XJB1
3910	A0A7V8QSI3	A0A7V8QR81	A0A1K1XJB1
3911	A0A7W3JUL8	A0A7W3JUL8	A0A251XY06
3912	A0A7W6HI97	A0A7W6HI97	A0A4R6R5S4
3913	A0A1H0I861	A0A7W6HI97	A0A4R6R5S4
3914	A0A7W6H6P4	A0A7W6HI97	A0A4R6R5S4
3915	A0A7W6BXS7	A0A7W6HI97	A0A4R6R5S4
3916	A0A1W1YIM4	A0A7W6HI97	A0A4R6R5S4
3917	A0A1T4SCV1	A0A7W6HI97	A0A4R6R5S4
3918	A0A7W8FA60	A0A7W8FA60	A0A7W8FA60
3919	A0A7W7PQM5	A0A7W8FA60	A0A7W8FA60
3920	A0A7W9SNR3	A0A7W9SNR3	A0A7W9SNR3
3921	A0A7X0D695	A0A7X0D695	A0A162GNU7
3922	A0A7Y9JBE2	A0A7Y9JBE2	A0A7Y9JBE2
3923	A0A839EZB8	A0A839EZB8	A0A6N3GDT2
3924	A0A1H0WFH4	A0A839EZB8	A0A6N3GDT2
3925	A0A839EKI2	A0A839EZB8	A0A6N3GDT2
3926	A0A839ZZN1	A0A839ZZN1	A0A1K1XJB1
3927	A0A4R3H9I3	A0A839ZZN1	A0A1K1XJB1
3928	A0A1I3LA00	A0A839ZZN1	A0A1K1XJB1
3929	A0A1G4TCL6	A0A839ZZN1	A0A1K1XJB1
3930	A0A7W9FFD0	A0A839ZZN1	A0A1K1XJB1
3931	A0A7W6JBW2	A0A839ZZN1	A0A1K1XJB1
3932	A0A7X5YIJ4	A0A839ZZN1	A0A1K1XJB1
3933	A0A1V1V0U5	A0A839ZZN1	A0A1K1XJB1
3934	A0A7W7IPI2	A0A839ZZN1	A0A1K1XJB1
3935	A0A1I6P4N4	A0A839ZZN1	A0A1K1XJB1
3936	A0A7W6A6J1	A0A839ZZN1	A0A1K1XJB1
3937	A0A7W8MHG5	A0A839ZZN1	A0A1K1XJB1
3938	A0A7W9CHD0	A0A839ZZN1	A0A1K1XJB1
3939	A0A7W9A5N2	A0A839ZZN1	A0A1K1XJB1
3940	A0A840MT62	A0A840MT62	A0A7W9X3X8
3941	A0A841GY00	A0A841GY00	A0A4R6WH34
3942	A0A1I3GHH1	A0A1I3GHH1	A0A1V5RAV3
3943	A0A1H3QJL9	A0A1I3GHH1	A0A1V5RAV3
3944	A0A1I6CYW8	A0A1I6CYW8	A0A1I1ZHQ3
3945	A0A1I2VDT8	A0A1I6CYW8	A0A1I1ZHQ3
3946	A0A1M5ARZ2	A0A1M5ARZ2	A0A1M7RYE3
3947	A0A1M5GN34	A0A1M5GN34	A0A4R6WH34
3948	A0A840AMW2	A0A1M5GN34	A0A4R6WH34
3949	A0A1M5QUZ5	A0A1M5QUZ5	A0A7W7M238
3950	A0A1M6CI29	A0A1M6CI29	A0A1H5RLM9
3951	A0A841KS12	A0A1M6CI29	A0A1H5RLM9
3952	A0A140L6U6	A0A1M6CI29	A0A1H5RLM9
3953	A0A1M6SJ06	A0A1M6SJ06	A0A2H6GRU2
3954	A0A1M7JJS6	A0A1M7JJS6	A0A1M7JJS6
3955	A0A380RUU0	A0A1M7JJS6	A0A1M7JJS6
3956	A0A285ZNT8	A0A1M7JJS6	A0A1M7JJS6
3957	A0A1X7I9Z7	A0A1M7JJS6	A0A1M7JJS6
3958	A0A1N6FMU3	A0A1M7JJS6	A0A1M7JJS6
3959	A0A1M6TUS8	A0A1M7JJS6	A0A1M7JJS6
3960	A0A1M7LHJ6	A0A1M7JJS6	A0A1M7JJS6
3961	A0A1M5LF05	A0A1M7JJS6	A0A1M7JJS6
3962	A0A1M7CN30	A0A1M7JJS6	A0A1M7JJS6
3963	A0A1M6V9S5	A0A1M7JJS6	A0A1M7JJS6
3964	A0A1M6CGJ8	A0A1M7JJS6	A0A1M7JJS6
3965	A0A1M5RZQ4	A0A1M7JJS6	A0A1M7JJS6
3966	A0A1N6M2A6	A0A1N6M2A6	A0A1N6M2A6
3967	A0A1N7JFT9	A0A1N7JFT9	A0A285NHK7
3968	A0A1I2MRF2	A0A1N7JFT9	A0A285NHK7
3969	A0A1H6CEX4	A0A1N7JFT9	A0A285NHK7
3970	A0A1Q9A451	A0A1Q9A451	A0A4R6R5S4
3971	A0A1S6IP61	A0A1S6IP61	A0A1V5RAV3
3972	A0A1T4K5A5	A0A1T4K5A5	A0A4R6WH34
3973	A0A1T5K2E5	A0A1T5K2E5	A0A2H6GRU2
3974	A0A1V5K1X2	A0A1V5K1X2	A0A1V5K1X2
3975	A0A1V5NA59	A0A1V5NA59	A0A2H6GRU2
3976	A0A0S7C2N3	A0A1V5NA59	A0A2H6GRU2
3977	A0A1V5R924	A0A1V5R924	A0A1H5RLM9
3978	A0A1V5YHL9	A0A1V5YHL9	A0A7W7M238
3979	A0A1V6BRC0	A0A1V6BRC0	A0A7W7M238
3980	A0A1W2E2H0	A0A1W2E2H0	A0A7W7M238
3981	A0A1Y6F9J0	A0A1Y6F9J0	A0A7W7M238
3982	A0A369Q8R9	A0A1Y6F9J0	A0A7W7M238
3983	A0A1C7D5S8	A0A1Y6F9J0	A0A7W7M238
3984	A0A7W6DVT3	A0A1Y6F9J0	A0A7W7M238
3985	A0A2V3V9U7	A0A1Y6F9J0	A0A7W7M238
3986	A0A7W6EV16	A0A1Y6F9J0	A0A7W7M238
3987	A0A7W7EV00	A0A1Y6F9J0	A0A7W7M238
3988	A0A7W5MWD8	A0A1Y6F9J0	A0A7W7M238
3989	A0A7Y9FRU8	A0A1Y6F9J0	A0A7W7M238
3990	A0A0F7KUS8	A0A1Y6F9J0	A0A7W7M238
3991	A0A2N0H564	A0A1Y6F9J0	A0A7W7M238
3992	A0A7Y9XW40	A0A1Y6F9J0	A0A7W7M238
3993	A0A5P9GL09	A0A1Y6F9J0	A0A7W7M238
3994	A0A7W6BW31	A0A1Y6F9J0	A0A7W7M238
3995	A0A7W7NVW6	A0A1Y6F9J0	A0A7W7M238
3996	A0A1M7SV26	A0A1Y6F9J0	A0A7W7M238
3997	A0A4R1UQ95	A0A1Y6F9J0	A0A7W7M238
3998	A0A562USR2	A0A1Y6F9J0	A0A7W7M238
3999	A0A1D7NI29	A0A1Y6F9J0	A0A7W7M238
4000	A0A4R3TBU7	A0A1Y6F9J0	A0A7W7M238
4001	A0A1B2AA39	A0A1Y6F9J0	A0A7W7M238
4002	A0A7X0JDS3	A0A1Y6F9J0	A0A7W7M238
4003	A0A840Z8L8	A0A1Y6F9J0	A0A7W7M238
4004	A0A285LSE9	A0A285LSE9	A0A1V5UA40
4005	A0A543F4V0	A0A285LSE9	A0A1V5UA40
4006	A0A317NRU8	A0A285LSE9	A0A1V5UA40
4007	A0A7W9PBK7	A0A285LSE9	A0A1V5UA40
4008	A0A231H7H6	A0A285LSE9	A0A1V5UA40
4009	A0A2A9ECT0	A0A2A9ECT0	A0A4R6LXJ8
4010	A0A1I2DVH0	A0A2A9ECT0	A0A4R6LXJ8
4011	A0A2H5WHN6	A0A2H5WHN6	A0A2H5WHN6
4012	A0A2H6ANC5	A0A2H6ANC5	A0A2H6GRU2
4013	A0A2H6JQV8	A0A2H6JQV8	A0A7W7M238
4014	A0A2K8L3G5	A0A2K8L3G5	A0A1K1XJB1
4015	A0A1L8CN76	A0A2K8L3G5	A0A1K1XJB1
4016	A0A2K8L4T1	A0A2K8L3G5	A0A1K1XJB1
4017	A0A2N9PAQ0	A0A2N9PAQ0	A0A7W7M238
4018	A0A927LGR2	A0A2N9PAQ0	A0A7W7M238
4019	A0A199XU97	A0A2N9PAQ0	A0A7W7M238
4020	A0A1I4Y9G5	A0A2N9PAQ0	A0A7W7M238
4021	A0A1M5KFD2	A0A2N9PAQ0	A0A7W7M238
4022	A0A3L9ZZV8	A0A2N9PAQ0	A0A7W7M238
4023	A0A1M6DK68	A0A2N9PAQ0	A0A7W7M238
4024	A0A653LHZ9	A0A2N9PAQ0	A0A7W7M238
4025	A0A221USX7	A0A2N9PAQ0	A0A7W7M238
4026	A0A7W7J244	A0A2N9PAQ0	A0A7W7M238
4027	A0A8T9E2C1	A0A2N9PAQ0	A0A7W7M238
4028	A0A4R1RQG2	A0A2N9PAQ0	A0A7W7M238
4029	A0A385BQ89	A0A2N9PAQ0	A0A7W7M238
4030	A0A370F0J3	A0A2N9PAQ0	A0A7W7M238
4031	A0A846QVC4	A0A2N9PAQ0	A0A7W7M238
4032	A0A2T6BRU1	A0A2N9PAQ0	A0A7W7M238
4033	A0A853D7A8	A0A2N9PAQ0	A0A7W7M238
4034	A0A4Q0P4Y4	A0A2N9PAQ0	A0A7W7M238
4035	A0A316DI69	A0A2N9PAQ0	A0A7W7M238
4036	A0A330MNF7	A0A2N9PAQ0	A0A7W7M238
4037	A0A840EW32	A0A2N9PAQ0	A0A7W7M238
4038	A0A1H1KXU3	A0A2N9PAQ0	A0A7W7M238
4039	A0A7L4ZK23	A0A2N9PAQ0	A0A7W7M238
4040	A0A345GUW2	A0A2N9PAQ0	A0A7W7M238
4041	A0A2S6QKL0	A0A2S6QKL0	A0A1K1XJB1
4042	A0A2S9Y7U7	A0A2S9Y7U7	A0A2S9Y7U7
4043	A0A2T0YEJ7	A0A2T0YEJ7	A0A1H5RLM9
4044	A0A521E939	A0A2T0YEJ7	A0A1H5RLM9
4045	A0A2T4YIK2	A0A2T4YIK2	A0A4R6WH34
4046	A0A1I1V2N3	A0A2T4YIK2	A0A4R6WH34
4047	A0A0Q3PM57	A0A2T4YIK2	A0A4R6WH34
4048	A0A654A6I5	A0A2T4YIK2	A0A4R6WH34
4049	A0A1H7HYL3	A0A2T4YIK2	A0A4R6WH34
4050	A0A4R3DU40	A0A2T4YIK2	A0A4R6WH34
4051	A0A1I3U8V6	A0A2T4YIK2	A0A4R6WH34
4052	A0A542B1X4	A0A2T4YIK2	A0A4R6WH34
4053	A0A2V4EL00	A0A2V4EL00	A0A259UPC1
4054	A0A2Z3RZE9	A0A2Z3RZE9	A0A251XY06
4055	A0A327VHQ5	A0A327VHQ5	A0A1N6GPB3
4056	A0A1C6MB40	A0A327VHQ5	A0A1N6GPB3
4057	A0A1C6NBN9	A0A327VHQ5	A0A1N6GPB3
4058	A0A2H5WU87	A0A2H5WU87	A0A7W7M238
4059	A0A2H5WQ78	A0A2H5WU87	A0A7W7M238
4060	A0A2H6B3U6	A0A2H6B3U6	A0A7W7M238
4061	A0A2K8SGG0	A0A2K8SGG0	A0A1D8BVK6
4062	A0A2P4UJ42	A0A2P4UJ42	A0A3N6HYN0
4063	A0A2S6QVM9	A0A2S6QVM9	A0A2S6QVM9
4064	A0A2T0AQU7	A0A2T0AQU7	A0A7J0BAZ6
4065	A0A151AT42	A0A2T0AQU7	A0A7J0BAZ6
4066	A0A151AUT6	A0A2T0AQU7	A0A7J0BAZ6
4067	A0A2W1JIT3	A0A2W1JIT3	A0A7W7M238
4068	A0A2Z4UM97	A0A2Z4UM97	A0A1K1XJB1
4069	A0A376K2U5	A0A376K2U5	A0A399F503
4070	A0A399EI47	A0A399EI47	A0A0B0HVF0
4071	A0A3N1HNF5	A0A3N1HNF5	A0A4R6LXJ8
4072	A0A3P5WQ44	A0A3P5WQ44	A0A6N3DZJ8
4073	A0A402E3F7	A0A402E3F7	A0A7W7M238
4074	A0A3Q9Y244	A0A402E3F7	A0A7W7M238
4075	A0A402DYV8	A0A402E3F7	A0A7W7M238
4076	A0A495XVP5	A0A495XVP5	A0A1I1ZHQ3
4077	A0A543PXS7	A0A495XVP5	A0A1I1ZHQ3
4078	A0A839PRZ9	A0A495XVP5	A0A1I1ZHQ3
4079	A0A543I0J6	A0A495XVP5	A0A1I1ZHQ3
4080	A0A4Q8APX4	A0A4Q8APX4	A0A251XY06
4081	A0A1H1N173	A0A4Q8APX4	A0A251XY06
4082	A0A4R3L4S9	A0A4R3L4S9	A0A7W9ZAP9
4083	A0A4R7JYE7	A0A4R7JYE7	A0A7X0L4Z6
4084	A0A495I805	A0A4R7JYE7	A0A7X0L4Z6
4085	A0A0J7J7K8	A0A4R7JYE7	A0A7X0L4Z6
4086	A0A2U1CT82	A0A4R7JYE7	A0A7X0L4Z6
4087	A0A542SRQ3	A0A542SRQ3	A0A4R6LXJ8
4088	A0A542ZWU6	A0A542SRQ3	A0A4R6LXJ8
4089	A0A239JUY6	A0A542SRQ3	A0A4R6LXJ8
4090	A0A5E4T300	A0A5E4T300	A0A5E4T300
4091	A0A5S9MNV8	A0A5S9MNV8	A0A1K1XJB1
4092	A0A5S9QA10	A0A5S9MNV8	A0A1K1XJB1
4093	A0A0B0I883	A0A0B0I883	A0A2K4ZCZ0
4094	A0A0H4W6S1	A0A0H4W6S1	A0A6N3DZJ8
4095	A0A446C5X0	A0A0H4W6S1	A0A6N3DZJ8
4096	A0A446CLW6	A0A0H4W6S1	A0A6N3DZJ8
4097	A0A0P0M6M5	A0A0P0M6M5	A0A839YXT0
4098	A0A0R0LVH5	A0A0R0LVH5	A0A1K1XJB1
4099	A0A149VSC5	A0A0R0LVH5	A0A1K1XJB1
4100	A0A0U5B1B0	A0A0U5B1B0	A0A0B0HVF0
4101	A0A132H975	A0A132H975	A0A839YXT0
4102	A0A316ETV2	A0A132H975	A0A839YXT0
4103	A0A1I1PYS0	A0A132H975	A0A839YXT0
4104	A0A3P4B1L6	A0A132H975	A0A839YXT0
4105	A0A839VP31	A0A132H975	A0A839YXT0
4106	A0A7V8FXJ7	A0A132H975	A0A839YXT0
4107	A0A7W8KQ24	A0A132H975	A0A839YXT0
4108	A0A1I5S9P2	A0A132H975	A0A839YXT0
4109	A0A143QPE0	A0A143QPE0	A0A1V5UA40
4110	A0A165N6Q1	A0A143QPE0	A0A1V5UA40
4111	A0A239DCZ9	A0A143QPE0	A0A1V5UA40
4112	A0A235G648	A0A143QPE0	A0A1V5UA40
4113	A0A1G8AJG7	A0A143QPE0	A0A1V5UA40
4114	A0A1G7APX2	A0A143QPE0	A0A1V5UA40
4115	A0A162T052	A0A162T052	A0A3N6HYN0
4116	A0A161WFN5	A0A162T052	A0A3N6HYN0
4117	A0A1G6GLW4	A0A1G6GLW4	A0A1G9HPH8
4118	A0A1G7A0M9	A0A1G7A0M9	A0A2H6GRU2
4119	A0A2H5Y749	A0A2H5Y749	A0A4R6WH34
4120	A0A212QPE9	A0A2H5Y749	A0A4R6WH34
4121	A0A916FMN0	A0A2H5Y749	A0A4R6WH34
4122	A0A2H6EJQ1	A0A2H6EJQ1	A0A1K1XJB1
4123	A0A2N7QT11	A0A2N7QT11	A0A1M5B8R8
4124	A0A2P5VLK1	A0A2P5VLK1	A0A1K1XJB1
4125	A0A2S6RDB4	A0A2S6RDB4	A0A7W7M238
4126	A0A2T0V3D1	A0A2T0V3D1	A0A4R6LXJ8
4127	A0A2T5KVW3	A0A2T5KVW3	A0A1H5RLM9
4128	A0A2W1K6X6	A0A2W1K6X6	A0A259UXB3
4129	A0A2W7SGE1	A0A2W7SGE1	A0A2W7SGE1
4130	A0A562SQS3	A0A2W7SGE1	A0A2W7SGE1
4131	A0A4R6T129	A0A2W7SGE1	A0A2W7SGE1
4132	A0A841EHE0	A0A2W7SGE1	A0A2W7SGE1
4133	A0A316DHS4	A0A2W7SGE1	A0A2W7SGE1
4134	A0A2W7HVS3	A0A2W7SGE1	A0A2W7SGE1
4135	A0A1I7BU64	A0A2W7SGE1	A0A2W7SGE1
4136	A0A559NQM9	A0A2W7SGE1	A0A2W7SGE1
4137	A0A8X8IEA3	A0A2W7SGE1	A0A2W7SGE1
4138	A0A316DSU4	A0A2W7SGE1	A0A2W7SGE1
4139	A0A3D9DZM6	A0A3D9DZM6	A0A4R6WL96
4140	A0A1I1GL82	A0A3D9DZM6	A0A4R6WL96
4141	A0A2R8CKX0	A0A3D9DZM6	A0A4R6WL96
4142	A0A420WUA4	A0A3D9DZM6	A0A4R6WL96
4143	A0A3N2CT20	A0A3N2CT20	A0A259UXB3
4144	A0A3N5BC38	A0A3N5BC38	A0A542VZJ6
4145	A0A412AE03	A0A412AE03	A0A1V6JGM4
4146	A0A6F9Z773	A0A412AE03	A0A1V6JGM4
4147	A0A495RWC1	A0A495RWC1	A0A1V6JGM4
4148	A0A4Q0PC97	A0A4Q0PC97	A0A1I7HFA3
4149	A0A4Q0PHG5	A0A4Q0PC97	A0A1I7HFA3
4150	A0A4Q0NY80	A0A4Q0PC97	A0A1I7HFA3
4151	A0A4Q0P9L9	A0A4Q0PC97	A0A1I7HFA3
4152	A0A4R1MML8	A0A4R1MML8	A0A1H5RLM9
4153	A0A4R2T3J1	A0A4R2T3J1	A0A7W7M238
4154	A0A1I0GGN2	A0A4R2T3J1	A0A7W7M238
4155	A0A4R7KTC8	A0A4R7KTC8	A0A1H5RLM9
4156	A0A4Y7RMX4	A0A4Y7RMX4	A0A399ESD4
4157	A0A542AGX0	A0A542AGX0	A0A6N3GDT2
4158	A0A542VZJ6	A0A542VZJ6	A0A542VZJ6
4159	A0A561T7R2	A0A561T7R2	A0A3G4W3J5
4160	A0A562RYT0	A0A562RYT0	A0A7W9ZAP9
4161	A0A5K1I9X5	A0A5K1I9X5	A0A6N3DZJ8
4162	A0A5P9HF84	A0A5K1I9X5	A0A6N3DZJ8
4163	A0A5P9ILM2	A0A5K1I9X5	A0A6N3DZJ8
4164	A0A125R0D5	A0A5K1I9X5	A0A6N3DZJ8
4165	A0A5P9D0B2	A0A5P9D0B2	A0A1V5RAV3
4166	A0A2S3UR85	A0A5P9D0B2	A0A1V5RAV3
4167	A0A656CYH2	A0A656CYH2	A0A7W7M238
4168	A0A6B8NAP2	A0A6B8NAP2	A0A7W7M238
4169	A0A5P9CI55	A0A6B8NAP2	A0A7W7M238
4170	A0A0J1FT68	A0A0J1FT68	A0A259UPC1
4171	A0A0J1I2D9	A0A0J1FT68	A0A259UPC1
4172	A0A0P8W4V5	A0A0P8W4V5	A0A251XY06
4173	A0A136LVV7	A0A136LVV7	A0A2H5XR64
4174	A0A143X1S4	A0A143X1S4	A0A841PLY4
4175	A0A1G4QL34	A0A1G4QL34	A0A2W7SGE1
4176	A0A1G8MCW7	A0A1G8MCW7	A0A542VZJ6
4177	A0A1G9DM30	A0A1G9DM30	A0A4R1LQV0
4178	A0A1G9PV61	A0A1G9PV61	A0A1I1ZHQ3
4179	A0A495DDX1	A0A1G9PV61	A0A1I1ZHQ3
4180	A0A1H2VH25	A0A1H2VH25	A0A1K1XJB1
4181	A0A2T5XVD3	A0A1H2VH25	A0A1K1XJB1
4182	A0A1H4BCR8	A0A1H4BCR8	A0A7W7M238
4183	A0A1H6JVV4	A0A1H6JVV4	A0A1K1XJB1
4184	A0A1H7MB19	A0A1H7MB19	A0A1V5RAV3
4185	A0A1H8PKM3	A0A1H8PKM3	A0A4R6WH34
4186	A0A1G6LF93	A0A1H8PKM3	A0A4R6WH34
4187	A0A366ECX3	A0A1H8PKM3	A0A4R6WH34
4188	A0A368XC01	A0A1H8PKM3	A0A4R6WH34
4189	A0A841RP24	A0A1H8PKM3	A0A4R6WH34
4190	A0A1H0XQI6	A0A1H8PKM3	A0A4R6WH34
4191	A0A1I1A0N3	A0A1H8PKM3	A0A4R6WH34
4192	A0A1M7QQ34	A0A1H8PKM3	A0A4R6WH34
4193	A0A1I4K6N7	A0A1H8PKM3	A0A4R6WH34
4194	A0A0U1KIN4	A0A1H8PKM3	A0A4R6WH34
4195	A0A1H9UZG4	A0A1H8PKM3	A0A4R6WH34
4196	A0A1G9A555	A0A1H8PKM3	A0A4R6WH34
4197	A0A1G9T1T9	A0A1H8PKM3	A0A4R6WH34
4198	A0A1I0CYP0	A0A1H8PKM3	A0A4R6WH34
4199	A0A1M5G0I3	A0A1H8PKM3	A0A4R6WH34
4200	A0A1I1DVQ8	A0A1I1DVQ8	A0A1V5UA40
4201	A0A1I3UV12	A0A1I3UV12	A0A7X0L4Z6
4202	A0A542RL24	A0A1I3UV12	A0A7X0L4Z6
4203	A0A939BP94	A0A1I3UV12	A0A7X0L4Z6
4204	A0A1I6NYM0	A0A1I6NYM0	A0A7W7M238
4205	A0A1N7JU72	A0A1I6NYM0	A0A7W7M238
4206	A0A2T6BUC2	A0A1I6NYM0	A0A7W7M238
4207	A0A1I7HFA3	A0A1I7HFA3	A0A1I7HFA3
4208	A0A1J5N560	A0A1J5N560	A0A7W9ZAP9
4209	A0A1M4XQ94	A0A1M4XQ94	A0A7W7M238
4210	A0A1M5DIZ4	A0A1M5DIZ4	A0A7W7M238
4211	A0A1M5LER9	A0A1M5LER9	A0A2H6GRU2
4212	A0A1M7BS01	A0A1M5LER9	A0A2H6GRU2
4213	A0A1M5Z4V1	A0A1M5Z4V1	A0A542VZJ6
4214	A0A1N6QU00	A0A1N6QU00	A0A7W7M238
4215	A0A1N7NBJ6	A0A1N7NBJ6	A0A2H5XR64
4216	A0A8J8G831	A0A1N7NBJ6	A0A2H5XR64
4217	A0A0D5BMM2	A0A1N7NBJ6	A0A2H5XR64
4218	A0A841NFE7	A0A1N7NBJ6	A0A2H5XR64
4219	A0A1U7PRB0	A0A1N7NBJ6	A0A2H5XR64
4220	A0A1U7PTU2	A0A1N7NBJ6	A0A2H5XR64
4221	A0A4P6ZJ04	A0A1N7NBJ6	A0A2H5XR64
4222	A0A1U7PWG7	A0A1N7NBJ6	A0A2H5XR64
4223	A0A1H8CR26	A0A1N7NBJ6	A0A2H5XR64
4224	A0A1M6UWA2	A0A1N7NBJ6	A0A2H5XR64
4225	A0A1M6UBJ1	A0A1N7NBJ6	A0A2H5XR64
4226	A0A1K2ISR4	A0A1N7NBJ6	A0A2H5XR64
4227	A0A1H1FH58	A0A1N7NBJ6	A0A2H5XR64
4228	A0A653ZUC9	A0A1N7NBJ6	A0A2H5XR64
4229	A0A1M5BD69	A0A1N7NBJ6	A0A2H5XR64
4230	A0A1A7KDZ5	A0A1N7NBJ6	A0A2H5XR64
4231	A0A1M7L4H1	A0A1N7NBJ6	A0A2H5XR64
4232	A0A6N4XU29	A0A1N7NBJ6	A0A2H5XR64
4233	A0A1U6GSL7	A0A1U6GSL7	A0A4R6WH34
4234	A0A4R1W576	A0A1U6GSL7	A0A4R6WH34
4235	A0A1I2N5W1	A0A1U6GSL7	A0A4R6WH34
4236	A0A4R3THS7	A0A1U6GSL7	A0A4R6WH34
4237	A0A4R1URN8	A0A1U6GSL7	A0A4R6WH34
4238	A0A1T4W957	A0A1T4W957	A0A1V4W5I9
4239	A0A1T5EDA2	A0A1T5EDA2	A0A1H5RLM9
4240	A0A7Y9I0J6	A0A1T5EDA2	A0A1H5RLM9
4241	A0A7X0E0A7	A0A1T5EDA2	A0A1H5RLM9
4242	A0A1N6TAL2	A0A1T5EDA2	A0A1H5RLM9
4243	A0A1H8TMZ9	A0A1T5EDA2	A0A1H5RLM9
4244	A0A316H9J5	A0A1T5EDA2	A0A1H5RLM9
4245	A0A1H8MN21	A0A1T5EDA2	A0A1H5RLM9
4246	A0A7W9XQ13	A0A1T5EDA2	A0A1H5RLM9
4247	A0A1H2BXH0	A0A1T5EDA2	A0A1H5RLM9
4248	A0A1M7PTC0	A0A1T5EDA2	A0A1H5RLM9
4249	A0A7Y7H8C8	A0A1T5EDA2	A0A1H5RLM9
4250	A0A7X0CJY2	A0A1T5EDA2	A0A1H5RLM9
4251	A0A1G4S756	A0A1T5EDA2	A0A1H5RLM9
4252	A0A2T5JEL6	A0A1T5EDA2	A0A1H5RLM9
4253	A0A2H9VR25	A0A1T5EDA2	A0A1H5RLM9
4254	A0A110B2Y3	A0A1T5EDA2	A0A1H5RLM9
4255	A0A562TMG1	A0A1T5EDA2	A0A1H5RLM9
4256	A0A1V4X503	A0A1V4X503	A0A1M5WS42
4257	A0A1V5IM22	A0A1V5IM22	A0A1K1XJB1
4258	A0A1V5LN72	A0A1V5LN72	A0A399F503
4259	A0A1V5PYN8	A0A1V5PYN8	A0A853D401
4260	A0A1V5TNZ2	A0A1V5TNZ2	A0A839YXT0
4261	A0A2H6EHZ7	A0A1V5TNZ2	A0A839YXT0
4262	A0A1V6AGE9	A0A1V6AGE9	A0A7W7M238
4263	A0A1V6CNW2	A0A1V6CNW2	A0A7W7M238
4264	A0A1V6K624	A0A1V6K624	A0A1K1XJB1
4265	A0A1W2AKS8	A0A1W2AKS8	A0A4R6LXJ8
4266	A0A1X7K2C1	A0A1X7K2C1	A0A7W7M238
4267	A0A286A655	A0A1X7K2C1	A0A7W7M238
4268	A0A1M7MSF1	A0A1X7K2C1	A0A7W7M238
4269	A0A1M6ZA19	A0A1X7K2C1	A0A7W7M238
4270	A0A1Y5ZYI2	A0A1Y5ZYI2	A0A4R6LXJ8
4271	A0A238XRI3	A0A238XRI3	A0A1K1XJB1
4272	A0A239R0L2	A0A239R0L2	A0A1M5B8R8
4273	A0A239RGQ8	A0A239R0L2	A0A1M5B8R8
4274	A0A285NY33	A0A285NY33	A0A4R6LXJ8
